guests,nights,meal_plan,room_type,lead_time,year,month,market,room_price,status
2,2,Meal Plan 1,Room_Type 4,33,2018,9,Online,147.25,Not Canceled
2,3,Meal Plan 1,Room_Type 1,159,2018,9,Offline,144.0,Canceled
2,2,Not Selected,Room_Type 1,49,2018,5,Offline,85.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,62,2018,3,Online,58.94,Not Canceled
1,3,Meal Plan 1,Room_Type 1,12,2017,8,Corporate,60.0,Not Canceled
2,5,Meal Plan 1,Room_Type 1,143,2018,5,Online,99.79,Not Canceled
2,1,Not Selected,Room_Type 1,1,2018,1,Online,75.0,Not Canceled
2,2,Not Selected,Room_Type 1,177,2018,8,Online,103.5,Canceled
2,2,Meal Plan 1,Room_Type 1,7,2018,3,Online,103.0,Not Canceled
1,3,Meal Plan 1,Room_Type 1,40,2018,11,Online,96.0,Not Canceled
2,2,Meal Plan 2,Room_Type 1,256,2018,6,Offline,115.0,Canceled
2,3,Meal Plan 2,Room_Type 1,34,2017,9,Offline,224.67,Canceled
1,2,Meal Plan 1,Room_Type 1,164,2017,10,Offline,100.0,Not Canceled
2,4,Not Selected,Room_Type 1,16,2018,11,Online,91.5,Canceled
1,2,Meal Plan 1,Room_Type 1,151,2018,1,Offline,71.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,78,2018,8,Online,117.9,Canceled
2,2,Meal Plan 1,Room_Type 1,79,2017,11,Offline,75.0,Not Canceled
2,1,Meal Plan 2,Room_Type 1,83,2017,9,Offline,112.2,Not Canceled
1,2,Meal Plan 2,Room_Type 1,320,2018,8,Offline,90.0,Canceled
2,5,Meal Plan 1,Room_Type 4,14,2018,8,Online,166.0,Not Canceled
3,4,Meal Plan 1,Room_Type 4,1,2018,3,Online,161.5,Not Canceled
1,1,Meal Plan 1,Room_Type 1,116,2018,5,Online,108.9,Canceled
2,3,Meal Plan 1,Room_Type 1,160,2018,8,Online,114.3,Canceled
3,6,Meal Plan 1,Room_Type 4,121,2018,9,Online,162.0,Canceled
2,4,Meal Plan 1,Room_Type 1,0,2017,10,Online,140.25,Not Canceled
2,1,Not Selected,Room_Type 1,150,2018,7,Offline,63.75,Canceled
1,1,Meal Plan 1,Room_Type 1,0,2017,8,Corporate,65.0,Not Canceled
2,1,Not Selected,Room_Type 1,51,2018,9,Online,96.3,Not Canceled
4,1,Meal Plan 1,Room_Type 6,0,2018,11,Online,181.0,Canceled
2,2,Meal Plan 1,Room_Type 6,18,2017,10,Online,186.5,Not Canceled
2,2,Not Selected,Room_Type 1,0,2017,8,Online,80.0,Not Canceled
2,5,Meal Plan 1,Room_Type 4,48,2018,8,Online,133.74,Canceled
2,6,Meal Plan 1,Room_Type 4,25,2018,6,Online,113.31,Not Canceled
2,4,Not Selected,Room_Type 1,47,2018,7,Online,107.1,Not Canceled
2,2,Meal Plan 1,Room_Type 1,20,2018,2,Online,74.8,Not Canceled
2,14,Meal Plan 1,Room_Type 1,7,2018,12,Online,88.4,Not Canceled
2,3,Meal Plan 1,Room_Type 1,24,2018,3,Online,94.33,Not Canceled
2,2,Meal Plan 1,Room_Type 4,82,2018,4,Online,96.3,Canceled
2,4,Not Selected,Room_Type 1,87,2018,3,Online,62.18,Canceled
1,3,Meal Plan 2,Room_Type 1,80,2018,4,Offline,100.0,Canceled
2,5,Meal Plan 1,Room_Type 4,80,2018,9,Online,149.4,Not Canceled
1,3,Meal Plan 1,Room_Type 1,7,2018,5,Offline,112.0,Not Canceled
2,5,Meal Plan 2,Room_Type 1,31,2018,8,Offline,108.3,Not Canceled
2,3,Meal Plan 1,Room_Type 1,30,2018,4,Online,111.3,Not Canceled
2,3,Meal Plan 1,Room_Type 1,59,2018,11,Online,104.0,Not Canceled
2,3,Meal Plan 1,Room_Type 4,43,2018,2,Online,96.3,Not Canceled
2,4,Meal Plan 2,Room_Type 1,40,2018,8,Offline,113.25,Not Canceled
3,2,Meal Plan 1,Room_Type 1,64,2018,11,Offline,75.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,2,2017,8,Online,96.0,Not Canceled
3,1,Meal Plan 1,Room_Type 4,80,2018,9,Online,168.3,Canceled
1,2,Meal Plan 1,Room_Type 1,164,2017,10,Offline,100.0,Not Canceled
1,1,Not Selected,Room_Type 1,3,2018,4,Online,128.0,Not Canceled
2,5,Meal Plan 1,Room_Type 1,218,2018,10,Online,90.95,Canceled
2,2,Not Selected,Room_Type 1,1,2018,8,Online,124.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,29,2018,4,Online,128.6,Not Canceled
2,1,Meal Plan 1,Room_Type 1,38,2018,7,Online,117.9,Canceled
2,3,Meal Plan 1,Room_Type 1,44,2018,2,Online,80.3,Not Canceled
2,3,Not Selected,Room_Type 1,148,2018,4,Online,61.56,Not Canceled
1,1,Meal Plan 1,Room_Type 1,4,2018,1,Corporate,59.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,60,2017,9,Offline,65.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,180,2017,10,Offline,70.0,Canceled
2,4,Meal Plan 1,Room_Type 1,20,2018,9,Offline,95.0,Not Canceled
2,1,Not Selected,Room_Type 1,11,2018,12,Online,97.0,Not Canceled
1,6,Meal Plan 1,Room_Type 1,245,2018,7,Offline,110.0,Canceled
1,4,Meal Plan 1,Room_Type 4,153,2018,9,Online,123.11,Canceled
2,2,Not Selected,Room_Type 1,3,2018,3,Online,106.0,Not Canceled
2,5,Meal Plan 1,Room_Type 4,37,2018,2,Online,87.3,Not Canceled
2,7,Meal Plan 1,Room_Type 1,89,2018,3,Online,83.66,Not Canceled
2,3,Meal Plan 1,Room_Type 1,73,2017,11,Offline,85.67,Not Canceled
2,1,Meal Plan 1,Room_Type 4,0,2018,6,Online,126.0,Not Canceled
2,2,Meal Plan 2,Room_Type 1,265,2018,6,Offline,115.0,Canceled
2,2,Not Selected,Room_Type 1,29,2018,3,Online,84.55,Canceled
3,9,Meal Plan 1,Room_Type 4,123,2018,7,Online,112.24,Not Canceled
1,1,Meal Plan 1,Room_Type 1,2,2017,9,Corporate,90.0,Not Canceled
2,2,Not Selected,Room_Type 1,130,2018,11,Online,79.2,Canceled
1,3,Meal Plan 2,Room_Type 1,122,2018,3,Offline,86.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,10,2018,12,Online,83.73,Not Canceled
1,3,Meal Plan 1,Room_Type 1,12,2018,10,Online,130.0,Not Canceled
2,3,Meal Plan 2,Room_Type 1,96,2017,7,Offline,94.5,Not Canceled
2,2,Meal Plan 1,Room_Type 6,110,2018,10,Online,190.8,Not Canceled
2,7,Meal Plan 1,Room_Type 4,65,2018,4,Online,110.99,Canceled
2,3,Meal Plan 1,Room_Type 1,99,2017,12,Online,72.25,Not Canceled
1,3,Meal Plan 1,Room_Type 1,118,2018,6,Offline,110.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,173,2018,3,Online,100.8,Canceled
1,3,Meal Plan 1,Room_Type 1,2,2018,11,Offline,120.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,4,2017,10,Offline,100.8,Not Canceled
2,4,Meal Plan 1,Room_Type 1,48,2018,5,Offline,85.5,Not Canceled
2,4,Meal Plan 1,Room_Type 1,78,2018,12,Offline,154.29,Not Canceled
3,3,Meal Plan 1,Room_Type 4,62,2018,11,Online,126.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,121,2018,7,Online,123.3,Not Canceled
2,5,Meal Plan 1,Room_Type 4,49,2018,5,Online,140.4,Not Canceled
2,2,Meal Plan 1,Room_Type 1,7,2017,9,Online,152.0,Not Canceled
2,5,Not Selected,Room_Type 2,34,2017,10,Online,94.3,Not Canceled
3,1,Meal Plan 1,Room_Type 4,159,2018,7,Online,146.7,Canceled
1,3,Meal Plan 1,Room_Type 1,37,2018,10,Online,119.0,Not Canceled
2,2,Meal Plan 1,Room_Type 4,13,2018,2,Complementary,0.0,Not Canceled
2,2,Not Selected,Room_Type 1,98,2018,10,Online,80.1,Canceled
1,1,Meal Plan 1,Room_Type 1,5,2018,8,Complementary,0.0,Not Canceled
1,3,Meal Plan 1,Room_Type 1,166,2018,11,Offline,110.0,Canceled
2,4,Meal Plan 1,Room_Type 4,46,2018,10,Online,90.55,Not Canceled
2,2,Meal Plan 2,Room_Type 1,79,2018,6,Offline,109.0,Not Canceled
3,9,Meal Plan 1,Room_Type 1,237,2018,12,Online,93.03,Canceled
1,1,Meal Plan 1,Room_Type 1,28,2018,4,Online,95.0,Canceled
2,1,Not Selected,Room_Type 1,51,2018,9,Online,87.3,Not Canceled
3,4,Meal Plan 1,Room_Type 5,27,2018,2,Online,107.92,Not Canceled
2,4,Meal Plan 1,Room_Type 1,277,2018,10,Online,93.08,Canceled
1,2,Meal Plan 2,Room_Type 1,265,2018,6,Offline,90.0,Not Canceled
2,2,Meal Plan 2,Room_Type 1,63,2017,9,Offline,116.0,Not Canceled
1,3,Meal Plan 1,Room_Type 4,56,2018,11,Online,209.0,Not Canceled
2,5,Meal Plan 1,Room_Type 4,51,2018,4,Online,120.7,Not Canceled
2,1,Meal Plan 1,Room_Type 1,14,2018,8,Online,124.0,Not Canceled
1,2,Meal Plan 1,Room_Type 1,9,2018,11,Online,89.55,Not Canceled
1,1,Meal Plan 1,Room_Type 5,14,2018,9,Online,209.0,Canceled
1,1,Meal Plan 1,Room_Type 1,47,2018,4,Online,99.9,Canceled
3,2,Meal Plan 1,Room_Type 1,3,2018,3,Online,119.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,27,2017,9,Offline,108.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,8,2018,1,Online,80.3,Not Canceled
2,2,Meal Plan 1,Room_Type 1,17,2018,2,Online,91.0,Not Canceled
1,2,Meal Plan 1,Room_Type 1,13,2018,11,Corporate,161.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,34,2018,1,Online,78.3,Not Canceled
2,3,Not Selected,Room_Type 1,60,2018,6,Online,95.1,Canceled
2,2,Not Selected,Room_Type 1,140,2018,9,Online,116.1,Canceled
2,2,Meal Plan 1,Room_Type 1,211,2018,5,Offline,100.0,Canceled
2,2,Not Selected,Room_Type 1,0,2018,2,Online,79.0,Not Canceled
3,3,Meal Plan 1,Room_Type 1,21,2017,10,Online,117.0,Not Canceled
2,2,Meal Plan 1,Room_Type 6,2,2018,11,Offline,144.8,Not Canceled
1,3,Not Selected,Room_Type 1,35,2017,11,Online,85.5,Not Canceled
2,2,Not Selected,Room_Type 1,35,2018,10,Online,109.0,Not Canceled
2,4,Not Selected,Room_Type 1,84,2018,3,Online,89.75,Not Canceled
2,2,Meal Plan 2,Room_Type 1,257,2017,7,Offline,101.5,Canceled
1,2,Meal Plan 1,Room_Type 1,36,2018,1,Offline,71.0,Not Canceled
2,10,Meal Plan 1,Room_Type 1,190,2018,6,Online,83.79,Canceled
2,4,Meal Plan 1,Room_Type 4,33,2018,2,Offline,72.38,Not Canceled
1,3,Meal Plan 1,Room_Type 1,1,2018,2,Offline,60.0,Canceled
2,1,Meal Plan 1,Room_Type 1,263,2017,9,Offline,67.0,Not Canceled
1,3,Meal Plan 1,Room_Type 1,141,2018,8,Online,77.62,Not Canceled
2,1,Meal Plan 1,Room_Type 1,286,2018,10,Offline,90.0,Canceled
2,7,Meal Plan 1,Room_Type 4,57,2018,9,Online,146.96,Not Canceled
2,2,Meal Plan 1,Room_Type 1,24,2018,6,Online,94.35,Not Canceled
2,4,Meal Plan 1,Room_Type 4,127,2018,11,Online,97.75,Canceled
2,2,Meal Plan 1,Room_Type 1,19,2018,6,Corporate,110.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,68,2018,4,Offline,75.0,Not Canceled
1,3,Meal Plan 1,Room_Type 1,7,2017,8,Offline,61.0,Not Canceled
2,5,Meal Plan 1,Room_Type 4,38,2018,2,Online,69.44,Canceled
2,3,Meal Plan 1,Room_Type 1,86,2018,5,Offline,65.0,Not Canceled
1,6,Meal Plan 1,Room_Type 1,245,2018,7,Offline,110.0,Canceled
2,1,Meal Plan 1,Room_Type 1,286,2018,10,Offline,90.0,Canceled
1,2,Meal Plan 2,Room_Type 1,265,2018,6,Offline,90.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,19,2018,9,Online,99.0,Not Canceled
2,5,Not Selected,Room_Type 1,200,2018,12,Offline,51.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,127,2018,6,Online,96.3,Not Canceled
2,6,Not Selected,Room_Type 1,9,2018,12,Online,74.8,Not Canceled
3,4,Meal Plan 1,Room_Type 1,26,2018,8,Online,169.0,Not Canceled
2,4,Meal Plan 1,Room_Type 4,59,2018,4,Online,112.2,Canceled
2,1,Not Selected,Room_Type 1,3,2018,8,Online,139.0,Canceled
2,1,Meal Plan 1,Room_Type 1,1,2017,8,Online,105.0,Not Canceled
3,4,Meal Plan 1,Room_Type 1,70,2018,4,Online,121.55,Not Canceled
3,2,Meal Plan 1,Room_Type 4,87,2018,8,Online,150.3,Canceled
2,4,Meal Plan 1,Room_Type 1,175,2018,7,Online,90.95,Not Canceled
2,3,Meal Plan 1,Room_Type 1,43,2018,8,Online,99.41,Not Canceled
2,4,Meal Plan 1,Room_Type 1,28,2018,1,Offline,87.0,Not Canceled
2,3,Meal Plan 1,Room_Type 4,19,2018,11,Online,119.33,Not Canceled
2,3,Meal Plan 1,Room_Type 1,81,2018,3,Offline,65.0,Not Canceled
2,3,Meal Plan 1,Room_Type 4,55,2018,10,Online,102.04,Not Canceled
2,1,Meal Plan 1,Room_Type 1,1,2017,9,Online,105.0,Not Canceled
3,5,Meal Plan 1,Room_Type 4,67,2018,2,Online,82.99,Not Canceled
2,2,Meal Plan 2,Room_Type 1,377,2018,10,Offline,115.0,Canceled
2,9,Meal Plan 1,Room_Type 1,221,2018,8,Online,90.95,Not Canceled
1,3,Meal Plan 1,Room_Type 1,114,2018,7,Offline,75.0,Canceled
2,2,Not Selected,Room_Type 1,46,2018,3,Online,71.1,Not Canceled
2,1,Meal Plan 1,Room_Type 1,1,2018,6,Online,133.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,60,2018,3,Offline,75.0,Canceled
3,4,Meal Plan 2,Room_Type 4,144,2018,9,Online,213.3,Canceled
2,1,Meal Plan 1,Room_Type 1,443,2018,4,Offline,65.0,Canceled
2,4,Not Selected,Room_Type 1,19,2018,7,Online,139.0,Canceled
2,1,Meal Plan 1,Room_Type 1,4,2018,8,Online,139.0,Not Canceled
2,3,Meal Plan 1,Room_Type 4,95,2018,5,Online,140.4,Not Canceled
2,5,Meal Plan 1,Room_Type 1,48,2018,3,Online,93.5,Not Canceled
2,1,Meal Plan 1,Room_Type 1,14,2017,9,Online,94.5,Not Canceled
2,2,Meal Plan 2,Room_Type 1,377,2018,10,Offline,115.0,Canceled
2,2,Not Selected,Room_Type 1,3,2018,2,Online,81.0,Not Canceled
2,3,Not Selected,Room_Type 1,11,2018,9,Online,129.0,Not Canceled
3,5,Meal Plan 1,Room_Type 4,68,2018,10,Online,151.2,Not Canceled
1,2,Meal Plan 1,Room_Type 1,103,2018,4,Offline,115.0,Canceled
1,1,Meal Plan 1,Room_Type 1,76,2018,10,Offline,120.0,Canceled
2,2,Not Selected,Room_Type 1,1,2018,5,Online,138.0,Not Canceled
2,3,Not Selected,Room_Type 1,61,2018,5,Online,116.1,Canceled
3,3,Meal Plan 1,Room_Type 4,20,2017,10,Offline,105.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,183,2018,9,Offline,110.0,Canceled
2,4,Meal Plan 1,Room_Type 1,285,2018,10,Offline,100.0,Canceled
1,3,Meal Plan 1,Room_Type 1,148,2018,6,Online,100.8,Not Canceled
2,4,Meal Plan 1,Room_Type 1,98,2018,11,Online,69.3,Not Canceled
2,5,Meal Plan 1,Room_Type 1,134,2018,5,Online,76.84,Not Canceled
2,4,Meal Plan 1,Room_Type 1,14,2018,11,Online,105.0,Canceled
2,4,Meal Plan 1,Room_Type 1,1,2017,11,Online,97.0,Not Canceled
2,6,Meal Plan 1,Room_Type 1,263,2018,9,Online,100.3,Canceled
2,2,Meal Plan 1,Room_Type 1,174,2017,10,Offline,70.0,Canceled
4,1,Meal Plan 1,Room_Type 6,222,2018,10,Online,168.3,Canceled
2,6,Meal Plan 1,Room_Type 1,109,2018,6,Online,102.28,Not Canceled
2,2,Not Selected,Room_Type 1,4,2018,8,Online,109.0,Canceled
2,3,Meal Plan 1,Room_Type 1,57,2018,4,Online,105.3,Not Canceled
2,4,Meal Plan 1,Room_Type 4,73,2018,4,Online,107.95,Canceled
2,2,Meal Plan 2,Room_Type 1,256,2018,6,Offline,115.0,Canceled
2,2,Meal Plan 1,Room_Type 1,30,2018,6,Offline,140.0,Not Canceled
2,1,Meal Plan 1,Room_Type 4,42,2018,3,Online,131.4,Not Canceled
2,2,Meal Plan 1,Room_Type 4,36,2018,6,Online,133.2,Canceled
1,2,Meal Plan 1,Room_Type 1,14,2017,10,Offline,100.0,Not Canceled
2,2,Not Selected,Room_Type 1,12,2018,8,Online,118.5,Not Canceled
2,3,Meal Plan 1,Room_Type 1,0,2018,4,Offline,71.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,11,2017,11,Offline,55.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,282,2017,10,Offline,76.67,Not Canceled
1,2,Meal Plan 2,Room_Type 1,74,2017,9,Offline,87.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,305,2018,11,Offline,89.0,Canceled
3,3,Meal Plan 1,Room_Type 1,54,2018,12,Online,139.6,Not Canceled
2,3,Meal Plan 1,Room_Type 2,3,2018,9,Online,155.68,Not Canceled
1,3,Meal Plan 1,Room_Type 1,41,2018,3,Corporate,70.33,Not Canceled
1,2,Meal Plan 1,Room_Type 1,16,2017,11,Online,81.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,43,2017,10,Offline,85.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,181,2018,10,Online,90.9,Canceled
3,2,Meal Plan 1,Room_Type 4,180,2018,8,Online,137.7,Canceled
2,3,Meal Plan 1,Room_Type 1,183,2018,9,Offline,110.0,Canceled
1,4,Meal Plan 1,Room_Type 1,92,2017,7,Online,68.0,Canceled
2,1,Meal Plan 1,Room_Type 1,27,2018,6,Offline,120.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,81,2018,12,Offline,75.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,139,2017,12,Online,72.25,Canceled
2,3,Meal Plan 1,Room_Type 1,5,2018,3,Online,74.8,Not Canceled
2,2,Meal Plan 1,Room_Type 4,0,2018,2,Online,106.0,Canceled
1,1,Meal Plan 1,Room_Type 1,99,2018,2,Corporate,81.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,191,2018,10,Online,96.3,Canceled
2,3,Meal Plan 1,Room_Type 1,86,2018,5,Offline,65.0,Not Canceled
1,6,Meal Plan 1,Room_Type 4,16,2018,4,Online,154.33,Canceled
2,1,Meal Plan 1,Room_Type 1,11,2018,12,Online,104.0,Not Canceled
3,7,Meal Plan 1,Room_Type 4,144,2018,10,Online,151.2,Canceled
2,1,Meal Plan 1,Room_Type 1,40,2018,6,Online,76.92,Canceled
2,6,Meal Plan 1,Room_Type 2,111,2018,4,Online,73.74,Not Canceled
3,1,Meal Plan 1,Room_Type 4,114,2018,7,Online,127.8,Not Canceled
2,7,Not Selected,Room_Type 1,41,2018,3,Online,71.41,Not Canceled
2,4,Meal Plan 1,Room_Type 1,35,2018,1,Offline,60.0,Not Canceled
2,2,Not Selected,Room_Type 1,26,2018,10,Online,87.05,Not Canceled
2,3,Meal Plan 2,Room_Type 1,315,2018,9,Offline,160.0,Canceled
1,2,Not Selected,Room_Type 1,22,2018,9,Online,139.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,68,2018,4,Online,90.95,Canceled
1,2,Meal Plan 1,Room_Type 1,54,2018,4,Online,121.5,Canceled
2,4,Meal Plan 1,Room_Type 4,61,2017,11,Offline,60.0,Not Canceled
2,2,Meal Plan 1,Room_Type 4,1,2018,12,Corporate,108.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,12,2018,5,Corporate,93.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,16,2017,9,Online,105.0,Not Canceled
2,2,Not Selected,Room_Type 1,99,2018,3,Online,67.5,Not Canceled
2,3,Meal Plan 1,Room_Type 4,55,2018,10,Online,139.5,Canceled
1,2,Meal Plan 1,Room_Type 1,106,2018,7,Online,99.9,Canceled
2,4,Meal Plan 1,Room_Type 1,14,2018,4,Online,147.5,Canceled
1,4,Meal Plan 1,Room_Type 5,108,2018,5,Offline,153.9,Not Canceled
2,1,Meal Plan 1,Room_Type 4,53,2018,4,Online,123.3,Canceled
2,4,Meal Plan 1,Room_Type 1,75,2018,3,Offline,80.0,Canceled
1,1,Meal Plan 1,Room_Type 1,0,2017,9,Corporate,114.0,Not Canceled
2,5,Meal Plan 1,Room_Type 4,78,2018,4,Online,99.45,Not Canceled
2,2,Meal Plan 1,Room_Type 1,130,2018,10,Online,118.8,Canceled
2,3,Meal Plan 1,Room_Type 1,148,2018,4,Online,69.33,Not Canceled
3,3,Meal Plan 1,Room_Type 1,103,2018,12,Offline,205.0,Canceled
1,1,Not Selected,Room_Type 1,3,2018,12,Online,68.0,Not Canceled
2,5,Meal Plan 1,Room_Type 1,160,2018,5,Online,107.61,Canceled
2,1,Meal Plan 1,Room_Type 1,23,2018,6,Online,94.35,Not Canceled
2,3,Meal Plan 1,Room_Type 1,28,2017,12,Offline,115.0,Not Canceled
2,1,Not Selected,Room_Type 1,180,2018,11,Online,54.75,Not Canceled
2,10,Meal Plan 1,Room_Type 4,58,2018,3,Online,85.3,Not Canceled
1,1,Not Selected,Room_Type 1,131,2018,10,Online,108.0,Canceled
1,4,Meal Plan 1,Room_Type 4,86,2018,11,Online,146.6,Canceled
2,1,Meal Plan 1,Room_Type 1,96,2018,6,Online,126.9,Canceled
2,4,Meal Plan 1,Room_Type 1,113,2018,6,Offline,85.0,Canceled
2,5,Meal Plan 1,Room_Type 5,30,2018,9,Corporate,170.63,Canceled
3,5,Meal Plan 1,Room_Type 4,211,2018,8,Online,121.55,Canceled
1,4,Meal Plan 1,Room_Type 1,31,2018,11,Online,84.15,Not Canceled
2,5,Not Selected,Room_Type 1,223,2018,9,Online,73.96,Canceled
2,4,Not Selected,Room_Type 1,157,2018,7,Online,91.38,Canceled
2,4,Meal Plan 1,Room_Type 4,6,2018,2,Online,109.5,Not Canceled
1,1,Meal Plan 1,Room_Type 1,122,2018,11,Corporate,67.0,Not Canceled
2,5,Not Selected,Room_Type 1,92,2018,3,Online,76.5,Canceled
1,1,Meal Plan 1,Room_Type 1,182,2018,10,Offline,120.0,Canceled
1,2,Meal Plan 1,Room_Type 1,85,2018,12,Online,98.0,Not Canceled
2,1,Not Selected,Room_Type 1,0,2018,4,Online,53.3,Not Canceled
2,1,Meal Plan 1,Room_Type 1,180,2017,10,Offline,70.0,Canceled
2,2,Not Selected,Room_Type 1,88,2018,1,Online,69.5,Not Canceled
2,2,Meal Plan 2,Room_Type 1,102,2017,10,Offline,101.5,Canceled
3,3,Meal Plan 1,Room_Type 4,136,2018,9,Online,154.8,Canceled
2,4,Meal Plan 1,Room_Type 1,109,2018,2,Online,62.7,Not Canceled
1,3,Meal Plan 1,Room_Type 1,0,2018,2,Corporate,65.0,Not Canceled
2,2,Meal Plan 1,Room_Type 1,180,2018,5,Offline,100.0,Not Canceled
2,6,Not Selected,Room_Type 4,57,2017,12,Online,103.62,Not Canceled
3,2,Meal Plan 1,Room_Type 1,14,2018,5,Online,134.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,37,2018,3,Online,83.9,Not Canceled
4,7,Meal Plan 1,Room_Type 6,113,2018,5,Online,167.45,Canceled
2,5,Meal Plan 1,Room_Type 1,125,2017,10,Online,89.25,Not Canceled
2,3,Meal Plan 1,Room_Type 1,280,2018,9,Offline,110.0,Canceled
2,1,Meal Plan 1,Room_Type 1,0,2018,11,Corporate,73.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,27,2018,6,Offline,120.0,Not Canceled
2,7,Meal Plan 1,Room_Type 1,171,2018,9,Offline,80.75,Canceled
2,5,Meal Plan 1,Room_Type 1,134,2018,5,Online,99.45,Not Canceled
2,3,Meal Plan 1,Room_Type 4,61,2018,4,Online,118.8,Canceled
2,3,Meal Plan 2,Room_Type 1,34,2017,9,Offline,224.67,Canceled
2,1,Meal Plan 1,Room_Type 1,263,2017,9,Offline,67.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,47,2018,8,Offline,72.25,Not Canceled
2,3,Not Selected,Room_Type 1,11,2018,6,Online,139.0,Canceled
2,4,Meal Plan 1,Room_Type 2,215,2018,7,Online,91.13,Canceled
2,3,Meal Plan 1,Room_Type 1,305,2018,11,Offline,89.0,Canceled
1,3,Meal Plan 1,Room_Type 1,113,2018,5,Corporate,100.0,Canceled
2,3,Meal Plan 1,Room_Type 4,28,2017,12,Online,130.33,Canceled
1,2,Not Selected,Room_Type 1,5,2018,3,Online,89.0,Not Canceled
1,1,Meal Plan 1,Room_Type 1,1,2017,8,Corporate,70.0,Not Canceled
3,1,Not Selected,Room_Type 1,3,2018,8,Online,174.0,Not Canceled
2,3,Meal Plan 2,Room_Type 1,122,2018,3,Offline,107.0,Not Canceled
2,1,Not Selected,Room_Type 1,6,2018,9,Online,183.1,Not Canceled
2,3,Meal Plan 2,Room_Type 4,57,2018,12,Online,314.1,Not Canceled
1,1,Meal Plan 1,Room_Type 4,2,2018,5,Aviation,110.0,Canceled
1,2,Meal Plan 1,Room_Type 1,1,2018,10,Online,154.5,Not Canceled
1,2,Meal Plan 2,Room_Type 1,254,2018,9,Offline,91.0,Not Canceled
2,4,Meal Plan 1,Room_Type 1,23,2017,9,Online,105.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,75,2018,11,Online,93.6,Not Canceled
2,3,Meal Plan 1,Room_Type 4,36,2018,3,Online,137.4,Canceled
2,2,Meal Plan 1,Room_Type 1,3,2018,8,Corporate,100.0,Not Canceled
2,3,Meal Plan 1,Room_Type 4,11,2018,6,Corporate,90.0,Canceled
1,3,Meal Plan 1,Room_Type 1,118,2018,6,Offline,110.0,Not Canceled
1,1,Meal Plan 1,Room_Type 4,0,2017,10,Offline,145.0,Not Canceled
1,2,Meal Plan 2,Room_Type 1,6,2017,12,Online,0.0,Not Canceled
1,2,Meal Plan 1,Room_Type 1,9,2018,1,Corporate,66.0,Not Canceled
1,2,Meal Plan 1,Room_Type 1,45,2018,11,Online,86.4,Canceled
2,4,Meal Plan 1,Room_Type 1,24,2018,10,Offline,85.0,Not Canceled
2,1,Meal Plan 1,Room_Type 1,98,2018,7,Online,114.3,Canceled
2,1,Meal Plan 2,Room_Type 1,72,2017,9,Offline,108.0,Not Canceled
2,3,Meal Plan 1,Room_Type 1,80,2018,6,Offline,80.75,Not Canceled
1,6,Meal Plan 1,Room_Type 1,69,2018,6,Offline,120.0,Canceled
1,1,Meal Plan 1,Room_Type 1,3,2017,10,Complementary,0.0,Not Canceled
2,2,Meal Plan 1,Room_Type 4,61,2018,5,Online,140.4,Not Canceled
2,4,Meal Plan 1,Room_Type 1,259,2018,10,Offline,89.0,Canceled
2,3,Meal Plan 1,Room_Type 1,143,2018,8,Offline,100.0,Not Canceled
2,4,Meal Plan 1,Room_Type 2,121,2018,2,Online,58.91,Not Canceled
2,4,Meal Plan 1,Room_Type 4,41,2017,10,Online,78.54,Not Canceled
3,4,Meal Plan 1,Room_Type 4,137,2018,8,Online,133.2,Canceled
3,2,Meal Plan 1,Room_Type 1,15,2018,10,Online,180.0,Not Canceled
